file,nit_cliente,cliente,fecha_file,tipo,operativo,comercial,fch__primera__fact__prov,unnamed:_8,fecha_arribo,fecha_zarpe,envio_facturar,fecha_de_factura,fecha_envio_cierre,fecha_cierre,estado
24OM050738          ,900488297                     ,KNAUF DE COLOMBIA S.A.S.,2024-05-24 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-11,,1900-01-02 12:00:00,2024-06-09 12:00:00,2024-06-06 10:54:11,2024-06-06 04:48:59,2024-06-13 11:02:18,2024-10-31,Cerrado
24OM050740          ,860032550                     ,ALFAGRES S.A. - EN REORGANIZACION,2024-05-24 12:00:00.000,M,No especificado,ULS BOGOTA,2024-06-11,,1900-01-02 12:00:00,2024-06-09 12:00:00,2024-05-30 11:03:00,2024-08-02 00:00:00,2024-06-13 10:25:24,2024-10-31,Cerrado
24IM050737          ,806003144                     ,TODOMAR CHL SAS,2024-05-24 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-07,,2024-06-08 00:00:00,1900-01-01 12:00:00,2024-06-05 04:10:54,2024-06-07 08:58:43,2024-07-26 12:46:44,2024-09-30,Cerrado
24IM050737          ,806003144                     ,TODOMAR CHL SAS,2024-05-24 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-07,,2024-06-08 00:00:00,1900-01-01 12:00:00,2024-06-05 04:10:54,2024-06-07 08:58:43,2024-07-26 12:46:44,2024-09-30,Cerrado
24IM050755          ,860051688                     ,PRODUCTOS DE SEGURIDAD S A,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,JESSICA CUBILLOS,2024-07-03,,2024-08-10 00:00:00,2024-06-30 12:00:00,2024-08-05 09:10:44,2024-09-02 11:34:56,2024-10-09 03:33:52,2024-12-31,Cerrado
24IM050755          ,860051688                     ,PRODUCTOS DE SEGURIDAD S A,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,JESSICA CUBILLOS,2024-07-03,,2024-08-10 00:00:00,2024-06-30 12:00:00,2024-08-05 09:10:44,2024-09-02 11:34:56,2024-10-09 03:33:52,2024-10-29,Cerrado
24IM050755          ,860051688                     ,PRODUCTOS DE SEGURIDAD S A,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,JESSICA CUBILLOS,2024-07-03,,2024-08-10 00:00:00,2024-06-30 12:00:00,2024-08-05 09:10:44,2024-09-02 11:34:56,2024-10-09 03:33:52,2024-12-31,Cerrado
24IM050755          ,860051688                     ,PRODUCTOS DE SEGURIDAD S A,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,JESSICA CUBILLOS,2024-07-03,,2024-08-10 00:00:00,2024-06-30 12:00:00,2024-08-05 09:10:44,2024-09-02 11:34:56,2024-10-09 03:33:52,2024-10-29,Cerrado
24IM050757          ,800241068                     ,BIOEMPAK S.A.S,2024-05-24 12:00:00.000,M,No especificado,ULS BOGOTA,2024-06-07,,2024-06-23 00:00:00,2024-06-06 12:00:00,2024-07-26 03:06:23,2024-06-19 04:08:34,2024-07-26 03:06:36,2024-09-30,Cerrado
24IM050757          ,800241068                     ,BIOEMPAK S.A.S,2024-05-24 12:00:00.000,M,No especificado,ULS BOGOTA,2024-06-07,,2024-06-23 00:00:00,2024-06-06 12:00:00,2024-07-26 03:06:23,2024-06-19 04:08:34,2024-07-26 03:06:36,2024-09-30,Cerrado
24OM050752          ,444444236                     ,ULS MIAMI,2024-05-24 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-06-13,,1900-01-02 12:00:00,2024-06-09 12:00:00,2024-11-12 04:22:00,2024-08-20 02:51:06,2024-11-12 04:22:00,2024-10-31,Cerrado
24OM050752          ,444444236                     ,ULS MIAMI,2024-05-24 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-06-13,,1900-01-02 12:00:00,2024-06-09 12:00:00,2024-11-12 04:22:00,2024-08-20 02:51:06,2024-11-12 04:22:00,2024-10-31,Cerrado
24IC050746          ,901680586                     ,G2 MISURATORI COLOMBIA SAS,2024-05-24 12:00:00.000,C,No especificado,RUBY SALGADO,,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2024-06-14 03:20:22,2024-07-24 03:24:31,2024-07-30,Cerrado
24OM050744          ,890906397                     ,VIBRANTZ COLOMBIA SAS,2024-05-24 12:00:00.000,M,No especificado,ULS BOGOTA,2024-06-05,,1900-01-02 12:00:00,2024-06-01 12:00:00,2024-05-30 10:18:13,2024-06-06 04:59:09,2024-06-13 10:20:22,2024-10-31,Cerrado
24IM050736          ,901723212                     ,DONE GROUP SAS,2024-05-24 12:00:00.000,M,KAREN PINZON        ,FREELANCE,2024-06-19,,2024-07-20 00:00:00,2024-06-01 12:00:00,2024-07-15 03:49:37,2024-09-13 11:22:45,2024-11-20 03:16:23,2024-11-30,Cerrado
24IM050742          ,900340642                     ,PRODUCTOS DE ASEO 1A LTDA,2024-05-24 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-06-26,,2024-08-01 00:00:00,2024-06-17 12:00:00,2024-07-26 03:39:27,2024-08-01 09:26:22,2024-11-20 03:18:03,2024-11-30,Cerrado
24IM050749          ,900652085                     ,CAMPOFRESCO ALIMENTOS S.A.S,2024-05-24 12:00:00.000,M,No especificado,ULS BOGOTA,2024-07-11,,2024-06-30 00:00:00,2024-06-04 12:00:00,2024-07-26 03:19:18,2024-07-19 11:58:09,2024-07-26 03:19:48,2024-09-30,Cerrado
24IA050745          ,901680586                     ,G2 MISURATORI COLOMBIA SAS,2024-05-24 12:00:00.000,A,KAREN PINZON        ,RUBY SALGADO,2024-05-31,,1900-01-02 12:00:00,2024-05-28 12:00:00,2024-05-28 03:35:33,2024-05-29 10:28:58,2024-07-24 11:35:49,2024-07-30,Cerrado
24OM050753          ,444444236                     ,ULS MIAMI,2024-05-24 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-06-25,,1900-01-02 12:00:00,2024-06-21 12:00:00,2025-05-15 07:09:19,2024-06-26 11:40:51,2025-05-15 07:09:19,2025-05-26,Cerrado
24OM050753          ,444444236                     ,ULS MIAMI,2024-05-24 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-06-25,,1900-01-02 12:00:00,2024-06-21 12:00:00,2025-05-15 07:09:19,2024-06-26 11:40:51,2025-05-15 07:09:19,2025-05-26,Cerrado
24IM050748          ,900340642                     ,PRODUCTOS DE ASEO 1A LTDA,2024-05-24 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-06-19,,2024-07-10 00:00:00,2024-06-12 12:00:00,2024-07-05 03:06:07,2024-07-09 09:58:58,2024-07-30 05:08:35,2024-08-31,Cerrado
24OM050743          ,900488297                     ,KNAUF DE COLOMBIA S.A.S.,2024-05-24 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-11,,1900-01-02 12:00:00,2024-06-02 12:00:00,2024-05-30 11:11:19,2024-06-12 12:50:50,2024-06-13 10:26:41,2024-10-31,Cerrado
24IT050747          ,901773331                     ,UNION TEMPORAL WTE-MYS,2024-05-24 12:00:00.000,T,No especificado,RUBY SALGADO,2024-06-04,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-05-27 10:49:23,2024-05-27 02:27:09,2024-07-24 12:57:57,2024-08-31,Cerrado
24IM050750          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-06-13,,2024-06-14 00:00:00,2024-06-06 12:00:00,2024-06-07 01:13:11,2024-06-11 09:53:37,2024-09-06 02:51:58,2024-09-30,Cerrado
24IM050750          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-06-13,,2024-06-14 00:00:00,2024-06-06 12:00:00,2024-06-07 01:13:11,2024-06-11 09:53:37,2024-09-06 02:51:58,2024-09-30,Cerrado
24IM050751          ,800200969                     ,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,2024-05-24 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-06-13,,2024-06-08 00:00:00,2024-06-06 12:00:00,2024-06-07 01:21:21,2024-06-11 10:03:44,2024-09-06 04:55:52,2024-09-30,Cerrado
24OM050770          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2024-05-27 12:00:00.000,M,No especificado,No especificado,2024-06-21,,1900-01-02 12:00:00,2024-06-17 12:00:00,2024-06-14 09:28:09,2024-07-04 09:56:21,2024-07-05 09:24:16,2024-10-31,Cerrado
24OM050770          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2024-05-27 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-21,,1900-01-02 12:00:00,2024-06-17 12:00:00,2024-06-14 09:28:09,2024-07-04 09:56:21,2024-07-05 09:24:16,2024-10-31,Cerrado
24IT050769          ,890943013                     ,TEJEDURIA Y PROCESOS SA,2024-05-27 12:00:00.000,T,No especificado,MAIRA LORA,2024-06-11,,1900-01-02 12:00:00,2024-06-04 12:00:00,2024-06-13 10:44:43,2024-06-19 11:45:53,2024-07-24 02:39:05,2024-08-31,Cerrado
24IT050774          ,901329757                     ,VV TECHNOLOGY SAS,2024-05-27 12:00:00.000,T,No especificado,KARLA PATINO,2024-05-22,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,,2025-03-04 09:55:29,2025-04-21,Cerrado
24OM050766          ,890943013                     ,TEJEDURIA Y PROCESOS SA,2024-05-27 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-18,,1900-01-02 12:00:00,2024-06-14 12:00:00,2024-06-13 11:09:48,2024-06-14 10:18:34,2024-07-05 09:18:11,2024-10-31,Cerrado
24IM050772          ,900072035                     ,ABSORBENTES DE COLOMBIA S.A.,2024-05-27 12:00:00.000,M,No especificado,PRICING ULS,2024-05-30,,2024-06-06 00:00:00,2024-05-24 12:00:00,2024-06-04 10:42:08,2024-06-12 10:51:10,2024-07-26 12:43:43,2024-08-31,Cerrado
24OM050773          ,900340642                     ,PRODUCTOS DE ASEO 1A LTDA,2024-05-27 12:00:00.000,M,No especificado,RUBY SALGADO,2024-06-24,,1900-01-02 12:00:00,2024-06-20 12:00:00,2024-06-06 10:43:30,2024-06-21 04:12:56,2024-07-05 09:27:44,2024-10-31,Cerrado
24OM050767          ,900131529                     ,INDUSTRIAS TOMY S.A.S.,2024-05-27 12:00:00.000,M,No especificado,RUBY SALGADO,2024-07-08,,1900-01-02 12:00:00,2024-06-22 12:00:00,2024-06-20 10:46:09,2024-07-12 09:49:45,2024-07-22 09:04:05,2024-10-31,Cerrado
24OM050777          ,900488297                     ,KNAUF DE COLOMBIA S.A.S.,2024-05-27 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-11,,1900-01-02 12:00:00,2024-06-09 12:00:00,2024-06-06 11:25:27,2024-06-07 11:41:59,2024-06-13 11:03:10,2024-10-31,Cerrado
24OM050771          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2024-05-27 12:00:00.000,M,No especificado,No especificado,2024-06-27,,1900-01-02 12:00:00,2024-06-24 12:00:00,2024-06-21 09:09:11,2024-07-05 11:24:55,2024-07-22 09:14:52,2024-10-31,Cerrado
24OM050771          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2024-05-27 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-27,,1900-01-02 12:00:00,2024-06-24 12:00:00,2024-06-21 09:09:11,2024-07-05 11:24:55,2024-07-22 09:14:52,2024-10-31,Cerrado
24IM050761          ,805026286                     ,INVERCERAMICAS S.A.S.,2024-05-27 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-08-12,,2024-08-14 00:00:00,2024-06-26 12:00:00,2024-08-09 03:44:25,2024-08-16 04:20:15,2024-09-06 04:21:37,2025-04-30,Cerrado
24IM050779          ,900451379                     ,LEVARE SERVICES LTD. SUCURSAL COLOMBIA,2024-05-27 12:00:00.000,M,No especificado,ULS BOGOTA,2024-06-11,,2024-06-08 00:00:00,2024-05-29 12:00:00,2024-06-04 11:19:40,2024-07-05 08:38:22,2024-07-26 12:52:50,2024-08-31,Cerrado
24IS050775          ,860508470                     ,PREFLEX S A S,2024-05-27 12:00:00.000,S,No especificado,SINDI SANCHEZ,2024-05-29,,2024-06-04 00:00:00,2024-05-26 12:00:00,2024-05-28 11:08:12,2024-05-30 11:08:43,2024-07-30 03:52:43,2024-08-31,Cerrado
24IM050776          ,900681087                     ,INVERSIONES DABAR SAS,2024-05-27 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-07-15,,2024-07-20 00:00:00,2024-07-04 12:00:00,2024-07-16 10:37:10,2024-07-17 10:36:58,2024-09-30 10:48:19,2024-09-30,Cerrado
24IM050763          ,901304876                     ,PIVIEF COLOMBIA SAS,2024-05-27 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-07-03,,2024-07-24 00:00:00,2024-06-23 12:00:00,2024-07-19 04:09:15,2024-07-22 05:44:46,2024-09-03 04:30:10,2024-09-30,Cerrado
24OM050764          ,444444236                     ,ULS MIAMI,2024-05-27 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-06-26,,1900-01-02 12:00:00,2024-06-02 12:00:00,2024-08-01 11:15:25,2024-06-27 12:10:27,2024-08-01 11:15:25,2024-10-31,Cerrado
24OM050764          ,444444236                     ,ULS MIAMI,2024-05-27 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-06-26,,1900-01-02 12:00:00,2024-06-02 12:00:00,2024-08-01 11:15:25,2024-06-27 12:10:27,2024-08-01 11:15:25,2024-10-31,Cerrado
24OM050765          ,900340642                     ,PRODUCTOS DE ASEO 1A LTDA,2024-05-27 12:00:00.000,M,No especificado,RUBY SALGADO,2024-05-30,,1900-01-02 12:00:00,2024-06-10 12:00:00,2024-06-06 10:51:05,2024-06-21 03:34:55,2024-07-05 09:21:41,2024-10-31,Cerrado
24OM050768          ,900269040                     ,THE CREW SAS,2024-05-27 12:00:00.000,M,No especificado,MAIRA LORA,2024-07-03,,1900-01-02 12:00:00,2024-06-14 12:00:00,2024-06-13 11:14:29,2024-06-21 04:08:29,2024-07-05 09:19:08,2024-10-31,Cerrado
24IM050790          ,900791017                     ,RODANCOR LLANTAS S.A.S.,2024-05-28 12:00:00.000,M,SHANE HUERTAS       ,JESSICA CUBILLOS,2024-06-25,,2024-08-05 00:00:00,2024-06-15 12:00:00,2024-07-26 08:19:48,2024-09-02 11:03:46,2024-09-27 04:03:26,2024-10-31,Cerrado
24IS050784          ,900447906                     ,KINGSPAN PANELES AISLADOS S.A.S,2024-05-28 12:00:00.000,S,No especificado,ULS BOGOTA,2024-06-12,,2024-06-11 12:00:00,2024-05-13 12:00:00,2024-05-28 11:26:13,2024-08-20 11:19:12,2024-08-30 02:49:19,2024-08-31,Cerrado
24IA050782          ,830068318                     ,XCB DE COLOMBIA LIMITED SUCURSAL COLOMBIANA,2024-05-28 12:00:00.000,A,No especificado,ULS BOGOTA,2024-05-29,,1900-01-02 12:00:00,2024-05-25 12:00:00,2024-05-28 10:57:14,2024-05-28 11:35:33,2024-07-26 12:36:13,2024-07-30,Cerrado
24IM050786          ,900799297                     ,NEVADA AIR SUPPLIES SAS,2024-05-28 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-06-20,,1900-01-02 12:00:00,2024-06-11 12:00:00,2024-06-12 10:49:33,2024-06-19 12:47:22,2024-09-06 04:59:54,2024-09-30,Cerrado
24OM050789          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-05-28 12:00:00.000,M,KAREN CASTRO        ,KARLA PATINO,2024-06-28,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-06-20 02:43:04,2024-07-09 12:50:35,2024-07-29 12:46:45,2024-10-31,Cerrado
24IM050788          ,830101362                     ,DINALMUEBLES LIMITADA,2024-05-28 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-07-03,,1900-01-02 12:00:00,2024-06-13 12:00:00,2024-07-26 03:48:06,2024-09-02 10:05:28,2024-09-13 05:27:14,2024-09-30,Cerrado
24OM050783          ,444444236                     ,ULS MIAMI,2024-05-28 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-06-18,,1900-01-02 12:00:00,2024-06-14 12:00:00,2024-07-29 12:39:33,2024-06-19 10:50:31,2024-07-29 12:39:33,2024-11-15,Cerrado
24OM050783          ,444444236                     ,ULS MIAMI,2024-05-28 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-06-18,,1900-01-02 12:00:00,2024-06-14 12:00:00,2024-07-29 12:39:33,2024-06-19 10:50:31,2024-07-29 12:39:33,2024-11-15,Cerrado
24OS050785          ,444444231                     ,SUPREME INTERNATIONAL LOGISTICS PTE LTD,2024-05-28 12:00:00.000,S,No especificado,No especificado,2024-06-06,,1900-01-02 12:00:00,2024-06-04 12:00:00,2024-06-13 04:06:35,2024-06-14 04:55:29,2024-08-02 11:44:04,2025-01-31,Cerrado
24IS050781          ,890903310                     ,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S,2024-05-28 12:00:00.000,S,No especificado,ULS BOGOTA,2024-06-14,,2024-06-24 00:00:00,2024-05-11 12:00:00,2024-06-17 04:37:46,2024-06-19 04:16:43,2024-07-30 03:54:59,2024-08-31,Cerrado
24IM050791          ,444444236                     ,ULS MIAMI,2024-05-29 12:00:00.000,M,LEIDY CAMPOS        ,ULS BOGOTA,2024-07-04,,1900-01-02 12:00:00,2024-06-20 12:00:00,2024-07-04 04:14:05,2024-07-05 02:42:47,2024-07-10 07:52:04,2024-09-30,Cerrado
24IM050791          ,444444236                     ,ULS MIAMI,2024-05-29 12:00:00.000,M,LEIDY CAMPOS        ,No especificado,2024-07-04,,1900-01-02 12:00:00,2024-06-20 12:00:00,2024-07-04 04:14:05,2024-07-05 02:42:47,2024-07-10 07:52:04,2024-09-30,Cerrado
24IM050797          ,890903310                     ,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S,2024-05-29 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-06-21,,2024-07-12 00:00:00,2024-06-13 12:00:00,1900-01-01 12:00:00,2024-07-11 12:26:58,2024-09-30 11:01:15,2024-09-30,Cerrado
24OS050802          ,444444231                     ,SUPREME INTERNATIONAL LOGISTICS PTE LTD,2024-05-29 12:00:00.000,S,No especificado,No especificado,2024-06-06,,1900-01-02 12:00:00,2024-05-06 12:00:00,2024-06-13 04:14:41,2024-06-14 05:35:54,2024-08-02 11:44:36,2024-08-21,Cerrado
24IM050804          ,900533174                     ,COMERCIALIZADORA REYFI S.A.S,2024-05-29 12:00:00.000,M,No especificado,DIANA MARCELA RAMOS,2024-07-18,,2024-07-04 00:00:00,2024-05-29 12:00:00,2024-09-04 10:20:49,2024-07-22 01:13:37,2024-09-04 10:20:56,2024-08-31,Cerrado
24OM050794          ,900919455                     ,CONSTRUTEC MPM ARQUITECTURA S A S,2024-05-29 12:00:00.000,M,KAREN CASTRO        ,JOHANA PAOLA ROMERO PEÑA,2024-07-05,,1900-01-02 12:00:00,2024-06-30 12:00:00,2024-07-02 04:30:55,2024-07-03 01:59:45,2024-08-01 11:38:56,2025-05-16,Cerrado
24OM050798          ,830010908                     ,TAUROQUIMICA S. A. S,2024-05-29 12:00:00.000,M,KAREN CASTRO        ,JESSICA CUBILLOS,2024-06-06,,1900-01-02 12:00:00,2024-06-26 12:00:00,2024-07-03 04:27:12,2024-07-05 08:46:37,2024-08-16 03:57:02,2024-10-31,Cerrado
24IS050799          ,890900267                     ,PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A,2024-05-29 12:00:00.000,S,ALEXANDER CARO      ,ULS BOGOTA,2024-06-14,,2024-06-24 00:00:00,2024-05-17 12:00:00,2024-06-18 09:51:03,2024-09-19 12:03:13,2024-10-09 03:49:06,2024-12-03,Cerrado
24IM050803          ,900533174                     ,COMERCIALIZADORA REYFI S.A.S,2024-05-29 12:00:00.000,M,No especificado,DIANA MARCELA RAMOS,2024-07-03,,2024-07-04 00:00:00,2024-05-29 12:00:00,2024-09-04 10:22:00,2024-07-22 10:47:43,2024-09-04 10:22:09,2024-08-01,Cerrado
24OM050793          ,900919455                     ,CONSTRUTEC MPM ARQUITECTURA S A S,2024-05-29 12:00:00.000,M,KAREN CASTRO        ,JOHANA PAOLA ROMERO PEÑA,2024-06-24,,1900-01-02 12:00:00,2024-06-23 12:00:00,2024-07-29 12:49:30,2024-06-25 03:15:12,2024-07-29 12:49:30,2025-05-16,Cerrado
24OM050795          ,900919455                     ,CONSTRUTEC MPM ARQUITECTURA S A S,2024-05-29 12:00:00.000,M,KAREN CASTRO        ,JOHANA PAOLA ROMERO PEÑA,2024-07-10,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-08-16 10:59:26,2024-07-12 10:57:38,2024-08-20 11:47:34,2024-10-31,Cerrado
24IT050800          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-05-29 12:00:00.000,T,DAYANA PEÑA         ,ULS BOGOTA,,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2024-05-29 12:36:57,2024-11-13 04:42:15,2025-02-28,Cerrado
24IT050805          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-05-29 12:00:00.000,T,No especificado,MAIRA LORA,2024-06-07,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-05-31 08:35:46,2024-06-11 05:43:05,2024-07-24 12:59:14,2024-08-31,Cerrado
24IT050805          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-05-29 12:00:00.000,T,No especificado,MAIRA LORA,2024-06-07,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-05-31 08:35:46,2024-06-11 05:43:05,2024-07-24 12:59:14,2024-08-31,Cerrado
24IT050807          ,900666700                     ,ASTURIAS Y ARAGON SAS,2024-05-29 12:00:00.000,T,DAYANA PEÑA         ,JESSICA CUBILLOS,2024-06-18,,1900-01-02 12:00:00,2024-06-05 12:00:00,2024-06-26 05:13:51,2024-06-28 09:14:08,2024-08-28 01:09:40,2024-08-31,Cerrado
24IM050801          ,901238879                     ,MAICO COLOMBIA S.A.S,2024-05-29 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-06-04,,2024-07-04 00:00:00,2024-06-05 12:00:00,2024-06-27 03:52:21,2024-07-03 11:59:01,2024-07-30 02:56:46,2024-10-30,Cerrado
24IM050806          ,900791017                     ,RODANCOR LLANTAS S.A.S.,2024-05-29 12:00:00.000,M,SHANE HUERTAS       ,JESSICA CUBILLOS,2024-06-26,,2024-07-22 00:00:00,2024-06-15 12:00:00,2024-07-05 09:06:32,2024-08-06 04:30:32,2024-09-30 10:50:38,2024-09-30,Cerrado
24IM050809          ,830041488                     ,ALFA TRADING S.A.S.,2024-05-30 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-06-26,,2024-07-18 00:00:00,2024-06-16 12:00:00,2024-07-12 02:35:05,2024-07-16 08:55:13,2024-07-30 05:15:25,2024-08-31,Cerrado
24IM050810          ,830041488                     ,ALFA TRADING S.A.S.,2024-05-30 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-06-26,,2024-07-26 00:00:00,2024-06-18 12:00:00,2024-07-19 04:07:20,2024-08-02 10:46:15,2024-09-02 04:26:29,2024-08-31,Cerrado
24IM050811          ,900597449                     ,OX SAS,2024-05-30 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-07-30,,2024-09-03 00:00:00,2024-07-25 12:00:00,2024-08-29 08:53:24,2024-09-03 09:12:11,2024-11-13 04:43:34,2024-11-30,Cerrado
24IM050821          ,900888148                     ,COLOMBIA RUEDA SAS,2024-05-30 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-07-11,,2024-08-21 00:00:00,2024-06-27 12:00:00,2024-08-20 03:17:38,2024-08-21 03:20:14,2024-11-20 04:38:24,2024-11-30,Cerrado
24IM050815          ,806003144                     ,TODOMAR CHL SAS,2024-05-30 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-12,,2024-06-16 00:00:00,2024-06-08 12:00:00,2024-06-12 08:36:40,2024-06-14 11:59:01,2024-07-26 03:18:25,2024-08-31,Cerrado
24IM050815          ,806003144                     ,TODOMAR CHL SAS,2024-05-30 12:00:00.000,M,No especificado,MAIRA LORA,2024-06-12,,2024-06-16 00:00:00,2024-06-08 12:00:00,2024-06-12 08:36:40,2024-06-14 11:59:01,2024-07-26 03:18:25,2024-08-31,Cerrado
24IM050820          ,444444275                     ,CTS INTERNATIONAL LOGISTICS CORPORATION LIMITED NANJING BRAN,2024-05-30 12:00:00.000,M,No especificado,No especificado,2024-06-20,,2024-06-23 00:00:00,2024-05-20 12:00:00,2024-07-05 09:08:16,2024-07-08 02:32:21,2024-07-24 12:55:36,2024-09-30,Cerrado
